geometry,Dmax,Nfaces,host_mean,host_std,init_mean,init_std,storage_MB,n_runs
Tet137,6,15,0.58583864,0.001596720973669197,0.00607468,5.856844591708794e-05,0.330736,50
Tet137,6,16,0.5942943199999999,0.0032393303316505147,0.00528742,9.623336643974655e-05,0.286756,50
Tet137,7,1,0.49774928,0.00826397221788403,0.32368285999999996,0.0016444817930749813,22.2208,50
Tet137,7,2,0.5001193399999999,0.016554270529370724,0.18230042000000002,0.0009635036847943268,12.9661,50
Tet137,7,3,0.49938112,0.002565376645298872,0.14809404,0.0007757718463253362,10.4456,50
Tet137,7,4,0.50237036,0.009667387939978449,0.09757686,0.0005630670750633604,6.76786,50
Tet137,7,5,0.52166288,0.002790250655407147,0.047701640000000003,0.0003245514178942108,3.24472,50
Tet137,7,6,0.5354511,0.0025470352533156384,0.03256764,0.0002171036393156078,2.16542,50
Tet137,7,7,0.5454817,0.002463028683535449,0.022728679999999998,0.0002453689799598364,1.51262,50
Tet137,7,8,0.55051138,0.0021856525004339275,0.01931996,0.00017859405113844327,1.24653,50
Tet137,7,9,0.55820472,0.0021303119062614233,0.01577042,0.0002034535588586372,0.987848,50
Tet137,7,10,0.56591156,0.002448222905351083,0.01256464,0.00016311130042560076,0.780556,50
Tet137,7,11,0.56809404,0.0026435047234414245,0.01159748,0.00015274979408115978,0.706716,50
Tet137,7,12,0.57407268,0.0022157276083232145,0.009913739999999999,0.00014747989278376283,0.587368,50
Tet137,7,13,0.58024422,0.005762901902545927,0.00890826,8.330171617900403e-05,0.521984,50
Tet137,7,14,0.58801484,0.005337638579609016,0.00797824,0.00012058269412502343,0.458036,50
Tet137,7,15,0.5870783,0.004582330595196447,0.007344300000000001,8.039602234043208e-05,0.411844,50
Tet137,7,16,0.59053462,0.0020592349271771142,0.0062618,8.68077867286956e-05,0.350484,50
Tet137,8,1,0.54045086,0.01216686361243823,0.85274396,0.005422848287513467,58.0531,50
Tet137,8,2,0.5293259,0.0026772891197276816,0.43142756,0.0022661916733604337,30.6733,50
Tet137,8,3,0.5272072,0.0038669403714997625,0.34311386,0.0017702922393359373,24.3091,50
Tet137,8,4,0.51163736,0.0027682353382910314,0.20311205999999998,0.0013469404242692459,14.3106,50
Tet137,8,5,0.52375402,0.0023106164341392312,0.07855954,0.0006796090175495715,5.42493,50
Tet137,8,6,0.53891454,0.0025489501417049983,0.0449388,0.0003296365345315341,3.02322,50
Tet137,8,7,0.54575816,0.0039102231908740145,0.029227120000000002,0.0003773709613218532,1.9558,50
Tet137,8,8,0.5490309,0.012063197134766756,0.0243268,0.00023822575470356186,1.60671,50
Tet137,8,9,0.5550114,0.002543145738037429,0.01936672,0.00020508415793701548,1.25375,50
Tet137,8,10,0.56254428,0.008414736216511443,0.01544856,0.0001657101181741964,0.973332,50
Tet137,8,11,0.5643319,0.0018616710975653643,0.014000539999999999,0.0001611133724292003,0.877772,50
Tet137,8,12,0.57336234,0.0015605898362935908,0.011805600000000001,0.00015216559186274277,0.723612,50
Tet137,8,13,0.57822222,0.0020521754140921003,0.010647960000000001,0.0001307519789525191,0.643064,50
Tet137,8,14,0.58472518,0.004596331086500926,0.00946258,9.744450854151793e-05,0.552684,50
Tet137,8,15,0.59192408,0.004324807688729038,0.00853998,9.54291039335014e-05,0.48896,50
Tet137,8,16,0.59469682,0.0025686580764822586,0.00713048,0.0001041804243431871,0.412312,50
Tet1820,4,1,1.9808986,0.004688584033844785,0.029276620000000003,0.0003829795147091664,0.267048,100
Tet1820,4,2,1.9851079999999999,0.00842437660673602,0.02950616,0.0003939833027277716,0.267048,100
Tet1820,4,3,1.9847884999999998,0.004477570222901047,0.02952379,0.0005162067022956499,0.267048,100
Tet1820,4,4,1.9841603,0.004004695338921028,0.029466229999999996,0.00047753233229158246,0.267048,100
Tet1820,4,5,1.9839091,0.004239901155461134,0.02944016,0.00046189833854595654,0.267048,100
Tet1820,4,6,1.9836101,0.003961246486558582,0.02949903,0.00044774630837860244,0.267048,100
Tet1820,4,7,1.983846,0.007568854843129435,0.02944289,0.0004731331393759662,0.267048,100
Tet1820,4,8,1.9839000999999998,0.004277136891648317,0.02964173,0.0004713896467795078,0.267048,100
Tet1820,4,9,1.9835533,0.008727920489481266,0.02952236,0.00045928333545015783,0.267048,100
Tet1820,4,10,1.9805514,0.004587390054829813,0.02974222,0.0004493756292475328,0.267048,100
Tet1820,4,11,1.9816763,0.004553172865312079,0.02944823,0.00043207967500862103,0.267048,100
Tet1820,4,12,1.9819699,0.006550701018080626,0.02949019,0.00047985836915119496,0.267048,100
Tet1820,4,13,1.9811354,0.004485906869791702,0.029614989999999997,0.00045300133776866717,0.267048,100
Tet1820,4,14,1.9800297,0.0046495794216229736,0.029517440000000002,0.00043050157075699767,0.267048,100
Tet1820,4,15,1.9784399,0.005081771641878646,0.029552830000000002,0.00044171454411740674,0.267048,100
Tet1820,4,16,1.9749765,0.004912912973876998,0.029722870000000002,0.0004965414455729926,0.267048,100
Tet1820,5,1,1.2084941999999999,0.009813677445794781,0.14690451,0.001214458905950475,1.47462,100
Tet1820,5,2,1.2149622,0.02770693180160131,0.14724643,0.0025746761657899557,1.47462,100
Tet1820,5,3,1.2091849000000001,0.004557538209971864,0.14712146,0.0010678260973311213,1.47462,100
Tet1820,5,4,1.2084264,0.00443191536220828,0.14702674,0.0010905868832417653,1.47462,100
Tet1820,5,5,1.2087632,0.00911962894425032,0.14684399,0.0010676338748878667,1.47462,100
Tet1820,5,6,1.2080756,0.004641444463426302,0.14719025,0.0009938847094389607,1.47462,100
Tet1820,5,7,1.2075359,0.004280459499312264,0.14717257,0.0009949774806344606,1.47462,100
Tet1820,5,8,1.2080148,0.004165489162102806,0.14680915,0.0010481228759698516,1.47462,100
Tet1820,5,9,1.2074644,0.004377941797675974,0.14692634999999998,0.0010894818838569668,1.47462,100
Tet1820,5,10,1.2073774,0.003865569494285619,0.14725799,0.0011652188981934135,1.47462,100
Tet1820,5,11,1.2073603,0.010010785239990527,0.14681123,0.0011250643335589596,1.47462,100
Tet1820,5,12,1.2066237,0.004397867402147165,0.14669752,0.0011542508828699504,1.47238,100
Tet1820,5,13,1.207063,0.004414681085979942,0.14640699,0.0010252494005032742,1.47015,100
Tet1820,5,14,1.2083569,0.004273168742398337,0.14525894,0.0011619037132171832,1.45906,100
Tet1820,5,15,1.2095034,0.009327229846318813,0.14464085000000002,0.0010706705477023129,1.45465,100
Tet1820,5,16,1.2124182000000001,0.004629805803462802,0.14334425,0.0010974153507310714,1.44127,100
Tet1820,6,1,0.9299699800000001,0.004143829437083097,0.9143960099999999,0.007257699334235439,10.2709,100
Tet1820,6,2,0.93285606,0.003878251443497426,0.89859745,0.006826051792821583,10.1081,100
Tet1820,6,3,0.9339367300000001,0.004135280342639685,0.86868166,0.005990752276027385,9.77564,100
Tet1820,6,4,0.93710445,0.0039249693774138375,0.83299278,0.0017938892490841779,9.3402,100
Tet1820,6,5,0.9489601000000001,0.0032258775879008827,0.7539405499999999,0.0015479792847973178,8.48427,100
Tet1820,6,6,0.9602251900000001,0.003621660391842173,0.65188309,0.0024069412715617858,7.43029,100
Tet1820,6,7,0.96534142,0.010342061946080464,0.5843797399999999,0.0015570773296484188,6.64293,100
Tet1820,6,8,0.97231506,0.004245432908694026,0.53399983,0.001247195723544734,6.05569,100
Tet1820,6,9,0.99439002,0.003771553568866322,0.46906563,0.0013210977655577236,5.27761,100
Tet1820,6,10,1.0141626,0.0037180378283349085,0.41605794,0.0013683416920720593,4.62367,100
Tet1820,6,11,1.023759,0.00946445604791043,0.37944563000000003,0.001246987308101271,4.19692,100
Tet1820,6,12,1.0394948,0.004019014271829804,0.34767507999999997,0.0011009435868445498,3.79728,100
Tet1820,6,13,1.0524526,0.004088130050907297,0.31577145,0.0011011867278513479,3.41847,100
Tet1820,6,14,1.062952,0.003626798404470075,0.29658549,0.0009346977526387231,3.21078,100
Tet1820,6,15,1.071653,0.003986812731691287,0.27876938,0.0009617310443238078,3.00152,100
Tet1820,6,16,1.0828517,0.004085243228049375,0.26175935,0.0010266123989494623,2.81816,100
Tet1820,7,1,1.02790012,0.0430472735075045,5.0780289,0.04396778126863889,59.5399,100
Tet1820,7,2,1.0476253,0.03046346848325553,3.6672735,0.015574781699914794,44.5972,100
Tet1820,7,3,1.038793,0.027812038614945005,3.1930463,0.01564853293895033,38.8649,100
Tet1820,7,4,1.0132657,0.015508450759492254,2.6116181999999997,0.016603112424537082,31.151,100
Tet1820,7,5,0.98806546,0.004466006560042594,1.8087087,0.008517817529428914,21.8536,100
Tet1820,7,6,0.98337774,0.004247068314149243,1.2550620000000001,0.006353610760580921,15.4041,100
Tet1820,7,7,0.9826590000000001,0.004510499564708134,1.019485,0.007073013659128774,12.3707,100
Tet1820,7,8,0.99030017,0.003966160482230649,0.8868003299999999,0.005500418408428382,10.6604,100
Tet1820,7,9,0.99343666,0.00398726996605726,0.7401799,0.005742839436897026,8.83238,100
Tet1820,7,10,1.0052034399999998,0.004555018310001016,0.6319065899999999,0.003885038520394549,7.49874,100
Tet1820,7,11,1.00790603,0.009982854176243464,0.56417471,0.004461084606297604,6.6918,100
Tet1820,7,12,1.0229123,0.015149776799702622,0.50618732,0.00371760269197147,5.90884,100
Tet1820,7,13,1.0308917,0.003926095048942819,0.45504714,0.0031477212730045305,5.23914,100
Tet1820,7,14,1.0432389,0.0040196552178896,0.42395075,0.0027587275077689743,4.85303,100
Tet1820,7,15,1.0526322000000001,0.0038176201217433063,0.39367188,0.0025125421722376542,4.47388,100
Tet1820,7,16,1.0656987,0.004213222729417095,0.36478214000000003,0.0018149648966747567,4.12008,100
Tet1820,8,1,1.0880571,0.021593840746187726,16.58289,0.05477424466652071,205.562,100
Tet1820,8,2,1.0589722000000001,0.048277378825100074,10.116141,0.06459798616963003,129.092,100
Tet1820,8,3,1.0627511,0.012705984424353724,8.4374473,0.00755765246741223,108.144,100
Tet1820,8,4,1.0440319,0.028510744410810925,6.1961455,0.03193674680860864,76.8524,100
Tet1820,8,5,1.01584543,0.008221028861432438,3.5259988,0.016013065264074682,44.0733,100
Tet1820,8,6,1.00177655,0.013805410252136595,1.9632820000000002,0.011166944998792665,24.7437,100
Tet1820,8,7,0.99951848,0.012751719291075376,1.4346475,0.00814506349535927,18.1076,100
Tet1820,8,8,1.00506538,0.004540284162735172,1.2199352,0.006075069518661146,15.3097,100
Tet1820,8,9,1.00231187,0.0037958487204025706,1.00397575,0.00673386195550953,12.4119,100
Tet1820,8,10,1.0109266,0.004207184144322953,0.84292771,0.005968933424673271,10.3788,100
Tet1820,8,11,1.0198471,0.004318929509856708,0.7442471500000001,0.004934920889882017,9.15929,100
Tet1820,8,12,1.0264089,0.00426053913575181,0.66376193,0.004324666987249543,7.99761,100
Tet1820,8,13,1.0347038,0.009406343849023417,0.58474275,0.0037665466362613005,7.01498,100
Tet1820,8,14,1.0436441,0.004202940792234681,0.53926748,0.003994747241672304,6.45157,100
Tet1820,8,15,1.0572586,0.004414182381937805,0.50130045,0.0027974016095569008,5.9263,100
Tet1820,8,16,1.0656483,0.004349446279630768,0.46207222000000003,0.00263412243865356,5.41102,100
Tet298,4,1,0.80700766,0.003854841041271271,0.00831948,0.0001632599329728078,0.1878,50
Tet298,4,2,0.8015523400000001,0.0017461062525820448,0.00831908,0.00011672885728237451,0.1878,50
Tet298,4,3,0.80306984,0.00966998561162216,0.008321,0.00010024887398217443,0.1878,50
Tet298,4,4,0.8016549399999999,0.0018202008233002376,0.008328799999999999,0.00011850118401199588,0.1878,50
Tet298,4,5,0.8008273200000001,0.0016438682284943163,0.0083141,0.00014159762623399465,0.1878,50
Tet298,4,6,0.8031651,0.009145981750116789,0.008338,0.00010390144466792388,0.1878,50
Tet298,4,7,0.80083972,0.0018583188369038902,0.00834358,0.00010721751494137548,0.1878,50
Tet298,4,8,0.801514,0.002730254103446739,0.0083134,0.00016790801660676095,0.1878,50
Tet298,4,9,0.80112686,0.002001474007947591,0.00833302,0.00010717837316114383,0.1878,50
Tet298,4,10,0.8017123599999999,0.0016857037743013648,0.0083234,8.906063057472323e-05,0.1878,50
Tet298,4,11,0.80135464,0.0021699114320306084,0.00833096,0.00011037486404179574,0.1878,50
Tet298,4,12,0.80298476,0.010234746279738062,0.00834198,0.0001322422776573363,0.1878,50
Tet298,4,13,0.8012276799999999,0.001799978530937725,0.00831944,8.314093272196042e-05,0.1878,50
Tet298,4,14,0.80306336,0.0015313122791666407,0.008200619999999999,9.583635925421014e-05,0.1856,50
Tet298,4,15,0.80261112,0.0021785279306196165,0.008215740000000001,8.987697033121638e-05,0.1856,50
Tet298,4,16,0.8029317,0.0018697282706646048,0.00825942,0.00010958122325378518,0.1856,50
Tet298,5,1,0.6325837599999999,0.002408414683596504,0.04602062,0.0003410581906181919,1.29562,50
Tet298,5,2,0.6315373799999999,0.001998948957398792,0.046130899999999996,0.00034857829325793155,1.29562,50
Tet298,5,3,0.63433962,0.010193811649951838,0.045214080000000004,0.0003081637412619656,1.2729,50
Tet298,5,4,0.63844252,0.002832335642798966,0.043482700000000006,0.00036782855644821205,1.23132,50
Tet298,5,5,0.6478495599999999,0.0027389204573767217,0.04080546,0.00027825170003331227,1.15782,50
Tet298,5,6,0.6619188,0.0024473716513843994,0.03740794,0.00027070847411779313,1.06687,50
Tet298,5,7,0.67415722,0.0023008105873312383,0.03460054,0.0002701799256882311,0.98626,50
Tet298,5,8,0.69045528,0.00309568831184304,0.031245159999999998,0.00030304780790751647,0.885464,50
Tet298,5,9,0.70466758,0.002657892905583479,0.02780464,0.00027566644736725125,0.7822,50
Tet298,5,10,0.7139995,0.002540916524743438,0.02467298,0.00023567025476201216,0.68552,50
Tet298,5,11,0.7209994399999999,0.00953261348655665,0.023494320000000003,0.00026935648482701735,0.644384,50
Tet298,5,12,0.72767864,0.0025499249509564397,0.02123562,0.0003536921231228984,0.566388,50
Tet298,5,13,0.73613162,0.002666365460888742,0.01928072,0.0002666976458195953,0.503512,50
Tet298,5,14,0.74027002,0.0025582243801480138,0.0176329,0.00023567352461420371,0.46198,50
Tet298,5,15,0.7452923199999999,0.0023896859535794,0.01618456,0.00018716261182540178,0.418096,50
Tet298,5,16,0.74625326,0.002325823855000588,0.01584066,0.00013264770127318913,0.404848,50
Tet298,6,1,0.5037075,0.0035074292420168825,0.26122008,0.0016954092256587995,8.03799,50
Tet298,6,2,0.55341162,0.0031637796169926243,0.20171608,0.001148359501414864,6.39266,50
Tet298,6,3,0.56810806,0.0027743408660841377,0.17706136,0.0007185361468191534,5.5979,50
Tet298,6,4,0.5867732,0.01247795455340076,0.14194566,0.0006299929902428292,4.43735,50
Tet298,6,5,0.6081552,0.0023630971980320606,0.1014757,0.000529436406155891,3.14746,50
Tet298,6,6,0.63764082,0.011091031204131586,0.07594936,0.00038609630605720806,2.35585,50
Tet298,6,7,0.6546425600000001,0.0026187260975286263,0.06293678,0.0003779496937694321,1.9127,50
Tet298,6,8,0.67291196,0.0023879595675652798,0.05407896,0.0006590703087203475,1.62068,50
Tet298,6,9,0.69412818,0.009721385060656281,0.0447154,0.00029630679081943823,1.31631,50
Tet298,6,10,0.7031920599999999,0.0025955674178908036,0.03822558,0.0003073669010103962,1.10789,50
Tet298,6,11,0.7138272600000001,0.002651427615532463,0.03502626,0.00028025773924757826,1.00845,50
Tet298,6,12,0.71481768,0.0024683003029020083,0.03064206,0.0002655051719393251,0.871712,50
Tet298,6,13,0.7235572,0.002081394048149809,0.02717804,0.00022748715684761686,0.760632,50
Tet298,6,14,0.7277563600000001,0.001854587448045782,0.02478188,0.00027006330625939373,0.686396,50
Tet298,6,15,0.7364547,0.01010624205829329,0.022758419999999998,0.0002624088638684577,0.62272,50
Tet298,6,16,0.73679358,0.002236023028339672,0.02182924,0.00020598687891638698,0.591896,50
Tet298,7,1,0.57783774,0.010257080663977793,0.92555532,0.005362487937058888,30.1452,50
Tet298,7,2,0.58276292,0.0038539324461635085,0.5709825,0.002453202764983447,19.2389,50
Tet298,7,3,0.58637278,0.0043889840453813726,0.47231824000000006,0.0020582385629563968,15.7844,50
Tet298,7,4,0.5891305,0.013931928704912876,0.32801688,0.0015193972037808715,10.8258,50
Tet298,7,5,0.6041873799999999,0.0027021989903160924,0.18790312,0.0007476176486489779,6.12162,50
Tet298,7,6,0.6352078999999999,0.01109357398152974,0.11886421999999999,0.0006910837183108029,3.83589,50
Tet298,7,7,0.64933282,0.002316067397859696,0.08971126,0.0004492961302449222,2.85382,50
Tet298,7,8,0.6684603,0.0025932491576934036,0.0761555,0.0003873724279800814,2.35961,50
Tet298,7,9,0.6858453,0.0025318260511064347,0.06165856,0.0003605129656022745,1.87311,50
Tet298,7,10,0.70023636,0.002648806629716995,0.051280440000000004,0.00030656032199292895,1.5508,50
Tet298,7,11,0.7052753199999999,0.002672448685595831,0.04614892,0.00029100759790908653,1.38026,50
Tet298,7,12,0.71300516,0.0024029750638637514,0.0402027,0.0003104417688339229,1.17599,50
Tet298,7,13,0.7247799399999999,0.002557312407866628,0.0353034,0.000266720751318065,1.02381,50
Tet298,7,14,0.7325959400000001,0.009824048015176313,0.03167886,0.00029617121427185565,0.916824,50
Tet298,7,15,0.7364046000000001,0.002434617633306747,0.02902838,0.00027065972989670105,0.835408,50
Tet298,7,16,0.7393552200000001,0.002331551583677044,0.02768354,0.000201093968287546,0.789288,50
Tet298,8,1,0.65491236,0.021738751492189783,2.5259997999999997,0.011002706993448146,83.2457,50
Tet298,8,2,0.62744066,0.006163720082011168,1.3674822,0.01169351351504461,47.5232,50
Tet298,8,3,0.62481044,0.0030224867998901576,1.0942626,0.004980612129414771,37.8735,50
Tet298,8,4,0.6124114,0.014576222536328525,0.6884494,0.00281485149497722,23.6048,50
Tet298,8,5,0.61043506,0.010944421364162045,0.3259848,0.001492178150440843,10.9903,50
Tet298,8,6,0.63403632,0.003689629423568886,0.16866824000000002,0.0011961619841162378,5.63198,50
Tet298,8,7,0.6496949399999999,0.0026380936330491927,0.11656050000000001,0.0006493272892551397,3.80392,50
Tet298,8,8,0.6714054199999999,0.0027386059696010894,0.0966149,0.00046982842070053527,3.10346,50
Tet298,8,9,0.6910644600000001,0.0026706364464261336,0.07804664,0.00047425050471716927,2.45454,50
Tet298,8,10,0.70147498,0.002711446940250888,0.06443388,0.0003407142941000296,2.00097,50
Tet298,8,11,0.70552748,0.0023523106160296377,0.056840760000000004,0.0003483436937560257,1.75905,50
Tet298,8,12,0.7146414799999999,0.0024382875660376667,0.04803292,0.000347965154248854,1.46572,50
Tet298,8,13,0.72161052,0.002525476453249638,0.04238892,0.00028808345162824057,1.28076,50
Tet298,8,14,0.7260778600000001,0.0031667100097928854,0.038677199999999995,0.0003166372417406753,1.14971,50
Tet298,8,15,0.73533936,0.0024726323885647847,0.03554978,0.0002741359181731812,1.05295,50
Tet298,8,16,0.73460994,0.0020554306109247544,0.03372182,0.0002445457838691222,0.991528,50
Tet427,4,1,0.87444598,0.0026321944402001225,0.011419760000000001,0.00014429456267069286,0.197064,50
Tet427,4,2,0.87480898,0.002001095490689322,0.01145538,0.00010946640338198638,0.197064,50
Tet427,4,3,0.87529166,0.0024297391697590165,0.01139156,0.00020106595120679662,0.197064,50
Tet427,4,4,0.8753530399999999,0.0021554766408819603,0.011377159999999999,0.0001810484612089328,0.197064,50
Tet427,4,5,0.87817634,0.002467565491221955,0.01135626,0.0001620412910341064,0.197064,50
Tet427,4,6,0.87795508,0.0024597961989579844,0.01136784,0.00015072049547125985,0.197064,50
Tet427,4,7,0.87895908,0.009627386251433242,0.01131618,0.00017777716962764448,0.197064,50
Tet427,4,8,0.8801644799999999,0.009119240221305577,0.0113899,0.00014396715186571732,0.197064,50
Tet427,4,9,0.87817954,0.0022987598627369965,0.011387419999999999,0.00017847495565461946,0.197064,50
Tet427,4,10,0.88057124,0.013880714894487275,0.011381380000000002,0.00014320755452653094,0.197064,50
Tet427,4,11,0.87661052,0.002527884492969556,0.01142612,0.00013853234205743562,0.197064,50
Tet427,4,12,0.87956542,0.012634182609403551,0.01135154,0.0001570510394094603,0.197064,50
Tet427,4,13,0.8766437,0.0024385871976224742,0.01137822,0.00014694401127293214,0.197064,50
Tet427,4,14,0.8771442999999999,0.002820933549702427,0.01136626,0.00015196049567205933,0.197064,50
Tet427,4,15,0.8769655799999999,0.0025452555470113145,0.01132736,0.00021490859566289082,0.197064,50
Tet427,4,16,0.87673918,0.0021036211897097613,0.011374420000000001,0.00015019593869342802,0.197064,50
Tet427,5,1,0.69200446,0.0029075271505216247,0.06256384,0.0005584452309030559,1.31872,50
Tet427,5,2,0.6912207599999999,0.0028013184327442403,0.06252822,0.00039747392624022045,1.31665,50
Tet427,5,3,0.6937403799999999,0.013858759441624496,0.06216144,0.00046857657488463063,1.3125,50
Tet427,5,4,0.6911036,0.002843063962326131,0.061687580000000006,0.0005161278551455472,1.30625,50
Tet427,5,5,0.6916053999999999,0.0027354200811590353,0.06100800000000001,0.000463299876440955,1.29354,50
Tet427,5,6,0.69505132,0.0028514516778336647,0.0590985,0.0004368286102052811,1.25548,50
Tet427,5,7,0.70248164,0.007074371222538848,0.05645376,0.0004068253679405946,1.20652,50
Tet427,5,8,0.7101007800000001,0.0025146077820509156,0.05387346,0.0003739880064649022,1.14202,50
Tet427,5,9,0.72259088,0.010911215773632904,0.04896662,0.0003829474781486462,1.03249,50
Tet427,5,10,0.7447893999999999,0.0027985328007251735,0.04301754,0.0003724703089112047,0.902936,50
Tet427,5,11,0.75365754,0.01083153162556018,0.040237800000000004,0.00040708746490359125,0.8446,50
Tet427,5,12,0.7631614999999999,0.002664750455445303,0.03639938,0.00046350531731974087,0.746556,50
Tet427,5,13,0.7752088,0.002564705075140025,0.03342744,0.00030756463797161745,0.661984,50
Tet427,5,14,0.77854482,0.0026036813317191596,0.03144206,0.00028034500683469084,0.616128,50
Tet427,5,15,0.78729802,0.002432998037108017,0.0288095,0.0002932847227037721,0.559436,50
Tet427,5,16,0.79321386,0.002254949096760183,0.02764424,0.0002715690283203466,0.53524,50
Tet427,6,1,0.5496061,0.003323396180636517,0.40012638,0.0022336792827904704,8.96204,50
Tet427,6,2,0.5876452400000001,0.0031713961166936508,0.32404573999999997,0.0015385367393622267,7.37984,50
Tet427,6,3,0.6035394199999999,0.012193100535004815,0.28163712,0.0012386599348835482,6.45926,50
Tet427,6,4,0.62249558,0.002614257198048995,0.23527774,0.0011825080197337742,5.34233,50
Tet427,6,5,0.64244506,0.003013352153401278,0.17081526,0.0007486667008620016,3.87078,50
Tet427,6,6,0.66234554,0.01872113214046673,0.13066224,0.0006270887565340564,3.01012,50
Tet427,6,7,0.6723732800000001,0.01060354708083621,0.10918739999999999,0.00044987027608647606,2.50216,50
Tet427,6,8,0.67992864,0.002771452435537909,0.09694468,0.0005195016230258866,2.16138,50
Tet427,6,9,0.69522162,0.002805979510958398,0.08070538000000001,0.0004870680667346738,1.78396,50
Tet427,6,10,0.7222630999999999,0.010179815160604908,0.06811928,0.00047319181251218934,1.48873,50
Tet427,6,11,0.73215828,0.002671719671229124,0.06271146,0.0003632399673460382,1.36997,50
Tet427,6,12,0.74771886,0.0024941022679226916,0.055336220000000005,0.0004016918450346572,1.18287,50
Tet427,6,13,0.7582032599999999,0.002883204317266126,0.05006404,0.0005068597986723787,1.05024,50
Tet427,6,14,0.76506934,0.0021532054283636528,0.04662264000000001,0.00037383259158427077,0.978012,50
Tet427,6,15,0.7730898399999999,0.0021717926044479276,0.04200568,0.00035626586266152314,0.883852,50
Tet427,6,16,0.7744633000000001,0.0026924592601090427,0.04032736,0.00033515867457497976,0.844144,50
Tet427,7,1,0.65914014,0.01933638458388533,1.5212816,0.007918369333262948,35.7733,50
Tet427,7,2,0.64324448,0.00929448934439441,0.9587821599999999,0.004925277600629772,23.1197,50
Tet427,7,3,0.6385333599999999,0.021357956873889847,0.7959822,0.00441711613834093,19.2857,50
Tet427,7,4,0.63344026,0.00332857113310851,0.57750466,0.0026023038506332048,13.6475,50
Tet427,7,5,0.6380131800000001,0.003995703568553996,0.33002312000000006,0.001906557370160752,7.75714,50
Tet427,7,6,0.65186236,0.002668088873164095,0.207408,0.0009073082413920635,4.96924,50
Tet427,7,7,0.6634851399999999,0.0025069378915810584,0.1637698,0.0007930658412587365,3.88032,50
Tet427,7,8,0.67652344,0.002616698661306192,0.13719094,0.0006752451832860568,3.1789,50
Tet427,7,9,0.69836578,0.01054237885150081,0.11196882000000001,0.0005520262375456219,2.56593,50
Tet427,7,10,0.72143006,0.010258788169691984,0.09349694,0.0004583078196485634,2.11124,50
Tet427,7,11,0.7298618600000001,0.003040523800268632,0.0853082,0.0006302301490854978,1.91071,50
Tet427,7,12,0.74546954,0.0026390788529797498,0.07414958,0.0004561439125753979,1.64773,50
Tet427,7,13,0.7596295399999999,0.002640503316353431,0.06623648,0.0004978409400929701,1.44152,50
Tet427,7,14,0.76567606,0.002250118658186362,0.06187882,0.0006684409423946052,1.34523,50
Tet427,7,15,0.7705524800000001,0.0020327112109049805,0.056208480000000005,0.0003400845777156028,1.20938,50
Tet427,7,16,0.7767025200000001,0.0024149726684556403,0.05289518,0.00035387001476098345,1.13453,50
Tet427,8,1,0.7386522,0.03431479808050927,4.2035776,0.011146206741968024,101.035,50
Tet427,8,2,0.6895933399999999,0.013493030706907588,2.3833644,0.004313074645535282,58.3382,50
Tet427,8,3,0.68916224,0.008280313507226597,1.8992250000000002,0.011709342206031866,47.5451,50
Tet427,8,4,0.66842004,0.004729999835871761,1.2578622,0.006533169774781798,30.4296,50
Tet427,8,5,0.6512441,0.003804438569162416,0.58591928,0.002464968121166553,14.1685,50
Tet427,8,6,0.6562509400000001,0.00377713645131292,0.29324646,0.001639389236818374,7.11913,50
Tet427,8,7,0.66418306,0.0029844552328930833,0.21828532,0.0010207967364479853,5.33296,50
Tet427,8,8,0.67656904,0.002898279785088578,0.17842332,0.0009044007022355105,4.21764,50
Tet427,8,9,0.6930148800000001,0.0027565583439632547,0.14241374,0.0006142368688221252,3.34627,50
Tet427,8,10,0.71803484,0.0026316636498067655,0.11703794000000001,0.0005962455804824865,2.73056,50
Tet427,8,11,0.72749628,0.002355409051003883,0.10441046,0.0005980951125644391,2.43283,50
Tet427,8,12,0.7451495199999999,0.009984712292340547,0.09123635999999999,0.0005921092963089765,2.085,50
Tet427,8,13,0.75498992,0.0025605580055120467,0.08063024,0.0005541307795244068,1.82004,50
Tet427,8,14,0.7637470399999999,0.009444047586426798,0.07528434,0.0004231098477526919,1.68865,50
Tet427,8,15,0.7694291200000001,0.0023787934400035806,0.06718394,0.0005114812985589117,1.50182,50
Tet427,8,16,0.7765331999999999,0.009797416412878797,0.06330854000000001,0.0005056381786960928,1.41133,50
