geometry,Dmax,Nfaces,run,host_s,init_s,storage_MB
Tet1820,6,16,22,1.07897,0.26101,2.81816
Tet1820,6,16,23,1.07923,0.260843,2.81816
Tet1820,6,16,24,1.08044,0.260353,2.81816
Tet1820,6,16,25,1.08695,0.26232,2.81816
Tet1820,6,16,26,1.08351,0.263725,2.81816
Tet1820,6,16,27,1.08614,0.261604,2.81816
Tet1820,6,16,28,1.08832,0.262742,2.81816
Tet1820,6,16,29,1.08142,0.262927,2.81816
Tet1820,6,16,30,1.08188,0.260337,2.81816
Tet1820,6,16,31,1.07942,0.262475,2.81816
Tet1820,6,16,32,1.07868,0.261117,2.81816
Tet1820,6,16,33,1.08254,0.262024,2.81816
Tet1820,6,16,34,1.084,0.261272,2.81816
Tet1820,6,16,35,1.08334,0.263641,2.81816
Tet1820,6,16,36,1.08515,0.262233,2.81816
Tet1820,6,16,37,1.08423,0.259638,2.81816
Tet1820,6,16,38,1.08111,0.261307,2.81816
Tet1820,6,16,39,1.0797,0.261056,2.81816
Tet1820,6,16,40,1.08598,0.260509,2.81816
Tet1820,6,16,41,1.08067,0.260078,2.81816
Tet1820,6,16,42,1.08402,0.261824,2.81816
Tet1820,6,16,43,1.08471,0.262923,2.81816
Tet1820,6,16,44,1.08686,0.262116,2.81816
Tet1820,6,16,45,1.08391,0.261985,2.81816
Tet1820,6,16,46,1.08218,0.264233,2.81816
Tet1820,6,16,47,1.07762,0.261496,2.81816
Tet1820,6,16,48,1.07753,0.261724,2.81816
Tet1820,6,16,49,1.07951,0.260068,2.81816
Tet1820,6,16,50,1.09011,0.261938,2.81816
Tet1820,6,16,51,1.09023,0.259525,2.81816
Tet1820,6,16,52,1.08694,0.261802,2.81816
Tet1820,6,16,53,1.08551,0.262767,2.81816
Tet1820,6,16,54,1.08548,0.263165,2.81816
Tet1820,6,16,55,1.07773,0.261007,2.81816
Tet1820,6,16,56,1.07646,0.261735,2.81816
Tet1820,6,16,57,1.07638,0.262145,2.81816
Tet1820,6,16,58,1.08025,0.26213,2.81816
Tet1820,6,16,59,1.08476,0.262995,2.81816
Tet1820,6,16,60,1.08675,0.260851,2.81816
Tet1820,6,16,61,1.08554,0.262337,2.81816
Tet1820,6,16,62,1.08831,0.263008,2.81816
Tet1820,6,16,63,1.0854,0.263342,2.81816
Tet1820,6,16,64,1.07895,0.261825,2.81816
Tet1820,6,16,65,1.07942,0.261837,2.81816
Tet1820,6,16,66,1.0806,0.262057,2.81816
Tet1820,6,16,67,1.07915,0.26259,2.81816
Tet1820,6,16,68,1.08641,0.261205,2.81816
Tet1820,6,16,69,1.0859,0.261246,2.81816
Tet1820,6,16,70,1.08893,0.260693,2.81816
Tet1820,6,16,71,1.08407,0.263214,2.81816
Tet1820,6,16,72,1.07985,0.260283,2.81816
Tet1820,6,16,73,1.08084,0.259757,2.81816
Tet1820,6,16,74,1.07939,0.259047,2.81816
Tet1820,6,16,75,1.07679,0.262538,2.81816
Tet1820,6,16,76,1.08465,0.263274,2.81816
Tet1820,6,16,77,1.0851,0.262021,2.81816
Tet1820,6,16,78,1.08651,0.261265,2.81816
Tet1820,6,16,79,1.08797,0.261117,2.81816
Tet1820,6,16,80,1.08432,0.262982,2.81816
Tet1820,6,16,81,1.08103,0.260156,2.81816
Tet1820,6,16,82,1.08139,0.25971,2.81816
Tet1820,6,16,83,1.07771,0.261146,2.81816
Tet1820,6,16,84,1.08694,0.260836,2.81816
Tet1820,6,16,85,1.08567,0.260774,2.81816
Tet1820,6,16,86,1.08308,0.261668,2.81816
Tet1820,6,16,87,1.08698,0.262038,2.81816
Tet1820,6,16,88,1.08495,0.262263,2.81816
Tet1820,6,16,89,1.08368,0.262135,2.81816
Tet1820,6,16,90,1.07877,0.261325,2.81816
Tet1820,6,16,91,1.07974,0.260756,2.81816
Tet1820,6,16,92,1.0771,0.260934,2.81816
Tet1820,6,16,93,1.07922,0.260727,2.81816
Tet1820,6,16,94,1.08844,0.262453,2.81816
Tet1820,6,16,95,1.08431,0.261035,2.81816
Tet1820,6,16,96,1.08975,0.263201,2.81816
Tet1820,6,16,97,1.08534,0.260806,2.81816
Tet1820,6,16,98,1.07658,0.261866,2.81816
Tet1820,6,16,99,1.07776,0.263195,2.81816
Tet1820,6,16,100,1.07784,0.26215,2.81816
Tet1820,7,1,1,0.981982,5.21314,59.5399
Tet1820,7,1,2,1.00821,5.24457,59.5399
Tet1820,7,1,3,1.002,5.05118,59.5399
Tet1820,7,1,4,0.965773,5.12655,59.5399
Tet1820,7,1,5,0.959944,5.04417,59.5399
Tet1820,7,1,6,1.03964,5.11881,59.5399
Tet1820,7,1,7,1.03355,5.05177,59.5399
Tet1820,7,1,8,1.01896,5.03808,59.5399
Tet1820,7,1,9,1.02594,5.14418,59.5399
Tet1820,7,1,10,1.02619,5.04355,59.5399
Tet1820,7,1,11,0.993463,5.13668,59.5399
Tet1820,7,1,12,1.01611,5.04753,59.5399
Tet1820,7,1,13,0.968239,5.04775,59.5399
Tet1820,7,1,14,0.980048,5.03872,59.5399
Tet1820,7,1,15,1.07531,5.1344,59.5399
Tet1820,7,1,16,1.0497,5.04204,59.5399
Tet1820,7,1,17,1.0319,5.05702,59.5399
Tet1820,7,1,18,1.04412,5.05113,59.5399
Tet1820,7,1,19,0.987276,5.12934,59.5399
Tet1820,7,1,20,1.10091,5.04334,59.5399
Tet1820,7,1,21,0.96962,5.04191,59.5399
Tet1820,7,1,22,1.02696,5.05619,59.5399
Tet1820,7,1,23,1.00755,5.04751,59.5399
Tet1820,7,1,24,1.10599,5.05159,59.5399
Tet1820,7,1,25,1.09324,5.04632,59.5399
Tet1820,7,1,26,1.03123,5.14021,59.5399
Tet1820,7,1,27,1.07304,5.0492,59.5399
Tet1820,7,1,28,1.08163,5.0522,59.5399
Tet1820,7,1,29,0.965346,5.13078,59.5399
Tet1820,7,1,30,1.12158,5.05297,59.5399
Tet1820,7,1,31,1.00283,5.0508,59.5399
Tet1820,7,1,32,1.09231,5.14175,59.5399
Tet1820,7,1,33,1.02615,5.04701,59.5399
Tet1820,7,1,34,1.06876,5.04879,59.5399
Tet1820,7,1,35,0.999498,5.04976,59.5399
Tet1820,7,1,36,1.07408,5.14729,59.5399
Tet1820,7,1,37,1.05436,5.04648,59.5399
Tet1820,7,1,38,1.05241,5.13699,59.5399
Tet1820,7,1,39,1.04642,5.04251,59.5399
Tet1820,7,1,40,0.968038,5.06319,59.5399
Tet1820,7,1,41,1.08737,5.12655,59.5399
Tet1820,7,1,42,1.10102,5.05512,59.5399
Tet1820,7,1,43,0.970916,5.05861,59.5399
Tet1820,7,1,44,1.01699,5.04828,59.5399
Tet1820,7,1,45,1.06976,5.04288,59.5399
Tet1820,7,1,46,0.989332,5.05532,59.5399
Tet1820,7,1,47,1.05282,5.13663,59.5399
Tet1820,7,1,48,1.0725,5.05895,59.5399
Tet1820,7,1,49,1.01645,5.06356,59.5399
Tet1820,7,1,50,1.08,5.05477,59.5399
Tet1820,7,1,51,0.984897,5.05653,59.5399
Tet1820,7,1,52,1.06404,5.13731,59.5399
Tet1820,7,1,53,0.960893,5.04467,59.5399
Tet1820,7,1,54,1.03832,5.1413,59.5399
Tet1820,7,1,55,0.970515,5.0402,59.5399
Tet1820,7,1,56,1.07947,5.06792,59.5399
Tet1820,7,1,57,1.07912,5.13485,59.5399
Tet1820,7,1,58,0.979046,5.05147,59.5399
Tet1820,7,1,59,1.00169,5.0569,59.5399
Tet1820,7,1,60,1.01487,5.05027,59.5399
Tet1820,7,1,61,1.017,5.14006,59.5399
Tet1820,7,1,62,0.966018,5.05688,59.5399
Tet1820,7,1,63,1.00959,5.13021,59.5399
Tet1820,7,1,64,1.06377,5.05359,59.5399
Tet1820,7,1,65,0.989803,5.04753,59.5399
Tet1820,7,1,66,1.04148,5.06708,59.5399
Tet1820,7,1,67,0.994388,5.04632,59.5399
Tet1820,7,1,68,1.0306,5.14805,59.5399
Tet1820,7,1,69,1.07363,5.04413,59.5399
Tet1820,7,1,70,0.988671,5.05726,59.5399
Tet1820,7,1,71,1.04727,5.13912,59.5399
Tet1820,7,1,72,1.00144,5.06455,59.5399
Tet1820,7,1,73,0.999966,5.13585,59.5399
Tet1820,7,1,74,1.07173,5.04946,59.5399
Tet1820,7,1,75,1.03568,5.05411,59.5399
Tet1820,7,1,76,0.985333,5.05627,59.5399
Tet1820,7,1,77,0.959324,5.05605,59.5399
Tet1820,7,1,78,1.01559,5.13106,59.5399
Tet1820,7,1,79,1.10131,5.0467,59.5399
Tet1820,7,1,80,1.025,5.14569,59.5399
Tet1820,7,1,81,0.96331,5.05006,59.5399
Tet1820,7,1,82,1.04514,5.14151,59.5399
Tet1820,7,1,83,1.08856,5.04949,59.5399
Tet1820,7,1,84,1.04983,5.06985,59.5399
Tet1820,7,1,85,1.0247,5.05027,59.5399
Tet1820,7,1,86,1.06533,5.06297,59.5399
Tet1820,7,1,87,0.97531,5.04036,59.5399
Tet1820,7,1,88,1.07917,5.06124,59.5399
Tet1820,7,1,89,0.96426,5.12402,59.5399
Tet1820,7,1,90,0.975493,5.05389,59.5399
Tet1820,7,1,91,0.966113,5.04658,59.5399
Tet1820,7,1,92,1.01378,5.06145,59.5399
Tet1820,7,1,93,1.04746,5.04634,59.5399
Tet1820,7,1,94,1.01937,5.05774,59.5399
Tet1820,7,1,95,1.08761,5.04888,59.5399
Tet1820,7,1,96,1.00187,5.13969,59.5399
Tet1820,7,1,97,1.07377,5.04878,59.5399
Tet1820,7,1,98,0.990877,5.05997,59.5399
Tet1820,7,1,99,1.04168,5.13673,59.5399
Tet1820,7,1,100,1.09846,5.05361,59.5399
Tet1820,7,2,1,1.02573,3.71586,44.5972
Tet1820,7,2,2,1.02721,3.65741,44.5972
Tet1820,7,2,3,1.01382,3.65354,44.5972
Tet1820,7,2,4,1.0549,3.66048,44.5972
Tet1820,7,2,5,1.08448,3.65407,44.5972
Tet1820,7,2,6,1.08822,3.66956,44.5972
Tet1820,7,2,7,1.11642,3.65849,44.5972
Tet1820,7,2,8,1.03162,3.65842,44.5972
Tet1820,7,2,9,1.0108,3.66552,44.5972
Tet1820,7,2,10,1.05523,3.66665,44.5972
Tet1820,7,2,11,1.05423,3.65563,44.5972
Tet1820,7,2,12,1.0395,3.66193,44.5972
Tet1820,7,2,13,1.08822,3.66984,44.5972
Tet1820,7,2,14,1.01178,3.67015,44.5972
Tet1820,7,2,15,1.00961,3.65915,44.5972
Tet1820,7,2,16,1.11549,3.66349,44.5972
Tet1820,7,2,17,1.05125,3.65663,44.5972
Tet1820,7,2,18,1.03111,3.65644,44.5972
Tet1820,7,2,19,1.04242,3.71115,44.5972
Tet1820,7,2,20,1.06959,3.65576,44.5972
Tet1820,7,2,21,1.02109,3.67251,44.5972
Tet1820,7,2,22,1.12111,3.65708,44.5972
Tet1820,7,2,23,1.07503,3.67241,44.5972
Tet1820,7,2,24,1.03837,3.66483,44.5972
Tet1820,7,2,25,1.02787,3.6911,44.5972
Tet1820,7,2,26,1.04915,3.6643,44.5972
Tet1820,7,2,27,1.0184,3.66514,44.5972
Tet1820,7,2,28,1.01372,3.65993,44.5972
Tet1820,7,2,29,1.0175,3.66291,44.5972
Tet1820,7,2,30,1.02575,3.66954,44.5972
Tet1820,7,2,31,1.07286,3.66958,44.5972
Tet1820,7,2,32,1.09,3.66717,44.5972
Tet1820,7,2,33,1.01843,3.66401,44.5972
Tet1820,7,2,34,1.0088,3.66254,44.5972
Tet1820,7,2,35,1.05699,3.66076,44.5972
Tet1820,7,2,36,1.02645,3.66229,44.5972
Tet1820,7,2,37,1.02669,3.66048,44.5972
Tet1820,7,2,38,1.09715,3.67647,44.5972
Tet1820,7,2,39,1.07558,3.66426,44.5972
Tet1820,7,2,40,1.03757,3.66636,44.5972
Tet1820,7,2,41,1.07135,3.70261,44.5972
Tet1820,7,2,42,1.05118,3.65609,44.5972
Tet1820,7,2,43,1.01178,3.65932,44.5972
Tet1820,7,2,44,1.04224,3.66245,44.5972
Tet1820,7,2,45,1.07792,3.65395,44.5972
Tet1820,7,2,46,1.01754,3.66864,44.5972
Tet1820,7,2,47,1.01625,3.65074,44.5972
Tet1820,7,2,48,1.09637,3.66733,44.5972
Tet1820,7,2,49,1.06178,3.6548,44.5972
Tet1820,7,2,50,1.04155,3.66108,44.5972
Tet1820,7,2,51,1.04333,3.6781,44.5972
Tet1820,7,2,52,1.08888,3.65474,44.5972
Tet1820,7,2,53,1.06354,3.6641,44.5972
Tet1820,7,2,54,1.03844,3.65522,44.5972
Tet1820,7,2,55,1.02139,3.65636,44.5972
Tet1820,7,2,56,1.05447,3.6626,44.5972
Tet1820,7,2,57,1.01617,3.69997,44.5972
Tet1820,7,2,58,1.04905,3.71029,44.5972
Tet1820,7,2,59,1.07293,3.65324,44.5972
Tet1820,7,2,60,1.08709,3.66684,44.5972
Tet1820,7,2,61,1.01224,3.65927,44.5972
Tet1820,7,2,62,1.01903,3.66274,44.5972
Tet1820,7,2,63,1.01445,3.70488,44.5972
Tet1820,7,2,64,1.03299,3.66153,44.5972
Tet1820,7,2,65,1.03899,3.70751,44.5972
Tet1820,7,2,66,1.07578,3.7118,44.5972
Tet1820,7,2,67,1.06708,3.65553,44.5972
Tet1820,7,2,68,1.03425,3.6567,44.5972
Tet1820,7,2,69,1.01128,3.66164,44.5972
Tet1820,7,2,70,1.06295,3.66537,44.5972
Tet1820,7,2,71,1.03845,3.65958,44.5972
Tet1820,7,2,72,1.01774,3.6583,44.5972
Tet1820,7,2,73,1.09572,3.67171,44.5972
Tet1820,7,2,74,1.03214,3.65572,44.5972
Tet1820,7,2,75,1.03045,3.65917,44.5972
Tet1820,7,2,76,1.09612,3.65842,44.5972
Tet1820,7,2,77,1.041,3.66179,44.5972
Tet1820,7,2,78,1.06911,3.6523,44.5972
Tet1820,7,2,79,1.09809,3.65957,44.5972
Tet1820,7,2,80,1.03765,3.66096,44.5972
Tet1820,7,2,81,1.0244,3.66659,44.5972
Tet1820,7,2,82,1.01225,3.65768,44.5972
Tet1820,7,2,83,1.02484,3.67908,44.5972
Tet1820,7,2,84,1.11414,3.6527,44.5972
Tet1820,7,2,85,1.01608,3.66872,44.5972
Tet1820,7,2,86,1.02684,3.7173,44.5972
Tet1820,7,2,87,1.07608,3.66163,44.5972
Tet1820,7,2,88,1.02214,3.65831,44.5972
Tet1820,7,2,89,1.06367,3.65809,44.5972
Tet1820,7,2,90,1.02073,3.67629,44.5972
Tet1820,7,2,91,1.05134,3.65849,44.5972
Tet1820,7,2,92,1.04128,3.66885,44.5972
Tet1820,7,2,93,1.02713,3.6571,44.5972
Tet1820,7,2,94,1.09734,3.67046,44.5972
Tet1820,7,2,95,1.03337,3.6572,44.5972
Tet1820,7,2,96,1.03456,3.66048,44.5972
Tet1820,7,2,97,1.12074,3.6888,44.5972
Tet1820,7,2,98,1.01553,3.65867,44.5972
Tet1820,7,2,99,1.01135,3.67163,44.5972
Tet1820,7,2,100,1.03982,3.70248,44.5972
Tet1820,7,3,1,1.04348,3.17982,38.8649
Tet1820,7,3,2,1.1031,3.18907,38.8649
Tet1820,7,3,3,1.02694,3.1864,38.8649
Tet1820,7,3,4,1.05684,3.18504,38.8649
Tet1820,7,3,5,1.0447,3.18983,38.8649
Tet1820,7,3,6,1.03871,3.17981,38.8649
Tet1820,7,3,7,1.06384,3.1852,38.8649
Tet1820,7,3,8,1.04613,3.18799,38.8649
Tet1820,7,3,9,1.05983,3.22502,38.8649
Tet1820,7,3,10,1.07897,3.18843,38.8649
Tet1820,7,3,11,1.02727,3.18195,38.8649
Tet1820,7,3,12,1.02673,3.21569,38.8649
Tet1820,7,3,13,1.02473,3.22417,38.8649
Tet1820,7,3,14,1.02296,3.22212,38.8649
Tet1820,7,3,15,1.05188,3.17584,38.8649
Tet1820,7,3,16,1.05717,3.18659,38.8649
Tet1820,7,3,17,1.0393,3.18194,38.8649
Tet1820,7,3,18,1.09323,3.18187,38.8649
Tet1820,7,3,19,1.02989,3.19116,38.8649
Tet1820,7,3,20,1.02967,3.18019,38.8649
Tet1820,7,3,21,1.03378,3.22432,38.8649
Tet1820,7,3,22,1.03238,3.19963,38.8649
Tet1820,7,3,23,1.03365,3.19088,38.8649
Tet1820,7,3,24,1.03082,3.18098,38.8649
Tet1820,7,3,25,1.02411,3.18317,38.8649
Tet1820,7,3,26,1.02887,3.21861,38.8649
Tet1820,7,3,27,1.02488,3.22665,38.8649
Tet1820,7,3,28,1.02661,3.17418,38.8649
Tet1820,7,3,29,1.02157,3.20239,38.8649
Tet1820,7,3,30,1.02813,3.1841,38.8649
Tet1820,7,3,31,1.04732,3.18315,38.8649
Tet1820,7,3,32,1.02456,3.19518,38.8649
Tet1820,7,3,33,1.04769,3.1779,38.8649
Tet1820,7,3,34,1.02401,3.22632,38.8649
Tet1820,7,3,35,1.03027,3.18352,38.8649
Tet1820,7,3,36,1.03049,3.21169,38.8649
Tet1820,7,3,37,1.03264,3.22601,38.8649
Tet1820,7,3,38,1.04206,3.22305,38.8649
Tet1820,7,3,39,1.03143,3.22451,38.8649
Tet1820,7,3,40,1.02491,3.19016,38.8649
Tet1820,7,3,41,1.06847,3.1857,38.8649
Tet1820,7,3,42,1.02954,3.18109,38.8649
Tet1820,7,3,43,1.05183,3.18625,38.8649
Tet1820,7,3,44,1.02612,3.19471,38.8649
Tet1820,7,3,45,1.05391,3.18674,38.8649
Tet1820,7,3,46,1.02978,3.18526,38.8649
Tet1820,7,3,47,1.02455,3.1849,38.8649
Tet1820,7,3,48,1.03333,3.19627,38.8649
Tet1820,7,3,49,1.02845,3.17819,38.8649
Tet1820,7,3,50,1.03274,3.17911,38.8649
Tet1820,7,3,51,1.04036,3.22557,38.8649
Tet1820,7,3,52,1.04858,3.17911,38.8649
Tet1820,7,3,53,1.04645,3.18517,38.8649
Tet1820,7,3,54,1.02957,3.18377,38.8649
Tet1820,7,3,55,1.02842,3.19469,38.8649
Tet1820,7,3,56,1.02564,3.22021,38.8649
Tet1820,7,3,57,1.02356,3.18317,38.8649
Tet1820,7,3,58,1.02538,3.17904,38.8649
Tet1820,7,3,59,1.0292,3.1844,38.8649
Tet1820,7,3,60,1.04655,3.19313,38.8649
Tet1820,7,3,61,1.02831,3.18085,38.8649
Tet1820,7,3,62,1.02583,3.18879,38.8649
Tet1820,7,3,63,1.02627,3.17457,38.8649
Tet1820,7,3,64,1.03368,3.21102,38.8649
Tet1820,7,3,65,1.04456,3.1827,38.8649
Tet1820,7,3,66,1.02724,3.19532,38.8649
Tet1820,7,3,67,1.05717,3.17927,38.8649
Tet1820,7,3,68,1.04672,3.19053,38.8649
Tet1820,7,3,69,1.04904,3.21716,38.8649
Tet1820,7,3,70,1.03192,3.19076,38.8649
Tet1820,7,3,71,1.05105,3.18282,38.8649
Tet1820,7,3,72,1.03352,3.19548,38.8649
Tet1820,7,3,73,1.03421,3.22735,38.8649
Tet1820,7,3,74,1.03155,3.17978,38.8649
Tet1820,7,3,75,1.05514,3.19384,38.8649
Tet1820,7,3,76,1.02955,3.1847,38.8649
Tet1820,7,3,77,1.02892,3.17877,38.8649
Tet1820,7,3,78,1.02738,3.18621,38.8649
Tet1820,7,3,79,1.02544,3.185,38.8649
Tet1820,7,3,80,1.03079,3.18818,38.8649
Tet1820,7,3,81,1.02822,3.18781,38.8649
Tet1820,7,3,82,1.02865,3.17945,38.8649
Tet1820,7,3,83,1.02504,3.18274,38.8649
Tet1820,7,3,84,1.02647,3.19061,38.8649
Tet1820,7,3,85,1.27408,3.21839,38.8649
Tet1820,7,3,86,1.04542,3.22558,38.8649
Tet1820,7,3,87,1.03047,3.19749,38.8649
Tet1820,7,3,88,1.0269,3.18432,38.8649
Tet1820,7,3,89,1.02749,3.22178,38.8649
Tet1820,7,3,90,1.02743,3.18114,38.8649
Tet1820,7,3,91,1.02537,3.20563,38.8649
Tet1820,7,3,92,1.04128,3.18535,38.8649
Tet1820,7,3,93,1.03934,3.18819,38.8649
Tet1820,7,3,94,1.02744,3.18261,38.8649
Tet1820,7,3,95,1.02798,3.19527,38.8649
Tet1820,7,3,96,1.02736,3.18475,38.8649
Tet1820,7,3,97,1.03449,3.17904,38.8649
Tet1820,7,3,98,1.02703,3.17845,38.8649
Tet1820,7,3,99,1.03024,3.18303,38.8649
Tet1820,7,3,100,1.03233,3.18889,38.8649
Tet1820,7,4,1,1.01265,2.61224,31.151
Tet1820,7,4,2,1.02087,2.63382,31.151
Tet1820,7,4,3,1.01438,2.59748,31.151
Tet1820,7,4,4,1.01026,2.61351,31.151
Tet1820,7,4,5,1.01033,2.60015,31.151
Tet1820,7,4,6,1.01077,2.63444,31.151
Tet1820,7,4,7,1.01555,2.63995,31.151
Tet1820,7,4,8,1.01465,2.63764,31.151
Tet1820,7,4,9,1.01466,2.59666,31.151
Tet1820,7,4,10,1.01594,2.60218,31.151
Tet1820,7,4,11,1.03143,2.59562,31.151
Tet1820,7,4,12,1.01273,2.60599,31.151
Tet1820,7,4,13,1.01444,2.59865,31.151
Tet1820,7,4,14,1.01475,2.59654,31.151
Tet1820,7,4,15,1.01129,2.60136,31.151
Tet1820,7,4,16,1.01318,2.60081,31.151
Tet1820,7,4,17,1.01333,2.59742,31.151
Tet1820,7,4,18,1.01338,2.60055,31.151
Tet1820,7,4,19,1.01768,2.60007,31.151
Tet1820,7,4,20,1.01294,2.63539,31.151
Tet1820,7,4,21,1.01194,2.59315,31.151
Tet1820,7,4,22,1.00922,2.61289,31.151
Tet1820,7,4,23,1.01024,2.5992,31.151
Tet1820,7,4,24,1.00869,2.59838,31.151
Tet1820,7,4,25,1.0141,2.60016,31.151
Tet1820,7,4,26,1.01071,2.60912,31.151
Tet1820,7,4,27,1.01402,2.59392,31.151
Tet1820,7,4,28,1.01021,2.60615,31.151
Tet1820,7,4,29,1.00844,2.60911,31.151
Tet1820,7,4,30,1.01067,2.6308,31.151
Tet1820,7,4,31,1.02517,2.63591,31.151
Tet1820,7,4,32,1.00897,2.64062,31.151
Tet1820,7,4,33,1.01519,2.64039,31.151
Tet1820,7,4,34,1.00824,2.64019,31.151
Tet1820,7,4,35,1.01722,2.64525,31.151
Tet1820,7,4,36,1.00747,2.59761,31.151
Tet1820,7,4,37,1.01533,2.63718,31.151
Tet1820,7,4,38,1.00806,2.59724,31.151
Tet1820,7,4,39,1.01075,2.60317,31.151
Tet1820,7,4,40,1.01097,2.60382,31.151
Tet1820,7,4,41,1.01495,2.5938,31.151
Tet1820,7,4,42,1.01671,2.60153,31.151
Tet1820,7,4,43,1.00898,2.60625,31.151
Tet1820,7,4,44,1.02371,2.59639,31.151
Tet1820,7,4,45,1.00708,2.6075,31.151
Tet1820,7,4,46,1.0091,2.60002,31.151
Tet1820,7,4,47,1.01232,2.5987,31.151
Tet1820,7,4,48,1.00391,2.63782,31.151
Tet1820,7,4,49,1.01039,2.63787,31.151
Tet1820,7,4,50,1.0076,2.63778,31.151
Tet1820,7,4,51,1.00832,2.60057,31.151
Tet1820,7,4,52,1.0128,2.63475,31.151
Tet1820,7,4,53,1.00869,2.63538,31.151
Tet1820,7,4,54,1.01139,2.6004,31.151
Tet1820,7,4,55,1.00811,2.631,31.151
Tet1820,7,4,56,1.01315,2.59756,31.151
Tet1820,7,4,57,1.01577,2.60342,31.151
Tet1820,7,4,58,1.00452,2.60834,31.151
Tet1820,7,4,59,1.01244,2.60617,31.151
Tet1820,7,4,60,1.01536,2.59879,31.151
Tet1820,7,4,61,1.01053,2.63604,31.151
Tet1820,7,4,62,1.00596,2.59678,31.151
Tet1820,7,4,63,1.00964,2.59658,31.151
Tet1820,7,4,64,1.01107,2.60277,31.151
Tet1820,7,4,65,1.00778,2.59387,31.151
Tet1820,7,4,66,1.01389,2.62943,31.151
Tet1820,7,4,67,1.01116,2.604,31.151
Tet1820,7,4,68,1.00914,2.60429,31.151
Tet1820,7,4,69,1.00842,2.59962,31.151
Tet1820,7,4,70,1.01004,2.61455,31.151
Tet1820,7,4,71,1.0082,2.60192,31.151
Tet1820,7,4,72,1.01314,2.60023,31.151
Tet1820,7,4,73,1.00639,2.60018,31.151
Tet1820,7,4,74,1.01176,2.60417,31.151
Tet1820,7,4,75,1.01705,2.60463,31.151
Tet1820,7,4,76,1.02104,2.5992,31.151
Tet1820,7,4,77,1.01057,2.60029,31.151
Tet1820,7,4,78,1.00912,2.59884,31.151
Tet1820,7,4,79,1.00847,2.63103,31.151
Tet1820,7,4,80,1.0075,2.6361,31.151
Tet1820,7,4,81,1.00939,2.63684,31.151
Tet1820,7,4,82,1.02627,2.63533,31.151
Tet1820,7,4,83,1.01425,2.59589,31.151
Tet1820,7,4,84,1.00872,2.59235,31.151
Tet1820,7,4,85,1.00994,2.60241,31.151
Tet1820,7,4,86,1.00852,2.603,31.151
Tet1820,7,4,87,1.01186,2.59797,31.151
Tet1820,7,4,88,1.16001,2.62282,31.151
Tet1820,7,4,89,1.00851,2.63148,31.151
Tet1820,7,4,90,1.00582,2.63548,31.151
Tet1820,7,4,91,1.00724,2.59498,31.151
Tet1820,7,4,92,1.00681,2.63788,31.151
Tet1820,7,4,93,1.01805,2.63514,31.151
Tet1820,7,4,94,1.00885,2.59536,31.151
Tet1820,7,4,95,1.00999,2.60148,31.151
Tet1820,7,4,96,1.01074,2.60064,31.151
Tet1820,7,4,97,1.01037,2.60351,31.151
Tet1820,7,4,98,1.01016,2.63507,31.151
Tet1820,7,4,99,1.0054,2.5988,31.151
Tet1820,7,4,100,1.00868,2.6221,31.151
Tet1820,7,5,1,0.992488,1.80345,21.8536
Tet1820,7,5,2,0.98823,1.80365,21.8536
Tet1820,7,5,3,0.990907,1.80724,21.8536
Tet1820,7,5,4,1.00065,1.80138,21.8536
Tet1820,7,5,5,0.983379,1.80689,21.8536
Tet1820,7,5,6,0.988282,1.80549,21.8536
Tet1820,7,5,7,0.995696,1.80469,21.8536
Tet1820,7,5,8,0.983331,1.80297,21.8536
Tet1820,7,5,9,0.980406,1.80481,21.8536
Tet1820,7,5,10,0.986578,1.80987,21.8536
Tet1820,7,5,11,0.99245,1.81279,21.8536
Tet1820,7,5,12,0.983546,1.80142,21.8536
Tet1820,7,5,13,0.981108,1.79778,21.8536
Tet1820,7,5,14,0.990757,1.80476,21.8536
Tet1820,7,5,15,0.988927,1.80358,21.8536
Tet1820,7,5,16,0.985222,1.80787,21.8536
Tet1820,7,5,17,0.98504,1.8036,21.8536
Tet1820,7,5,18,0.986731,1.82733,21.8536
Tet1820,7,5,19,0.992924,1.83163,21.8536
Tet1820,7,5,20,0.981564,1.83127,21.8536
Tet1820,7,5,21,0.996251,1.80379,21.8536
Tet1820,7,5,22,0.990208,1.80668,21.8536
Tet1820,7,5,23,0.990387,1.8092,21.8536
Tet1820,7,5,24,0.981386,1.80991,21.8536
Tet1820,7,5,25,0.983216,1.82515,21.8536
Tet1820,7,5,26,0.990555,1.80376,21.8536
Tet1820,7,5,27,0.990705,1.80642,21.8536
Tet1820,7,5,28,0.987931,1.81143,21.8536
Tet1820,7,5,29,0.98631,1.80688,21.8536
Tet1820,7,5,30,0.989182,1.80589,21.8536
Tet1820,7,5,31,0.99245,1.80737,21.8536
Tet1820,7,5,32,0.989141,1.80879,21.8536
Tet1820,7,5,33,0.982751,1.82597,21.8536
Tet1820,7,5,34,0.983437,1.80622,21.8536
Tet1820,7,5,35,0.990165,1.80915,21.8536
Tet1820,7,5,36,0.987968,1.8067,21.8536
Tet1820,7,5,37,0.983628,1.80872,21.8536
Tet1820,7,5,38,0.981942,1.80352,21.8536
Tet1820,7,5,39,0.990001,1.80666,21.8536
Tet1820,7,5,40,0.997111,1.80731,21.8536
Tet1820,7,5,41,0.985144,1.80096,21.8536
Tet1820,7,5,42,0.996475,1.80156,21.8536
